branchCode,branchName
0500350310,Food Technology
0500350710,Chemical Engineering
0500350810,Plastic Technology
0500351810,Oil Fats and Waxes Technology
0500352310,Paints Technology
0500419110,Civil Engineering
0500424510,Computer Engineering
0500429310,Electrical Engineering
0500437210,Electronics and Telecommunication Engg
0500446610,Instrumentation Engineering
0500461210,Mechanical Engineering
0510319110,Civil Engineering
0510324510,Computer Engineering
0510337210,Electronics and Telecommunication Engg
0510337610,Electronics Engineering
0510361210,Mechanical Engineering
0510384410,Electronics and Computer Engineering
0510419110,Civil Engineering
0510424510,Computer Engineering
0510429310,Electrical Engineering
0510437210,Electronics and Telecommunication Engg
0510450710,Chemical Engineering
0510461210,Mechanical Engineering
0510624510,Computer Engineering
0510629310,Electrical Engineering
0510661210,Mechanical Engineering
0510684410,Electronics and Computer Engineering
0510691210,Computer Science and Engineering(Data Science)
0510819110,Civil Engineering
0510824510,Computer Engineering
0510824610,Information Technology
0510826310,Artificial Intelligence (AI) and Data Science
0510829310,Electrical Engineering
0510837210,Electronics and Telecommunication Engg
0510846410,Instrumentation and Control Engineering
0510861210,Mechanical Engineering
0510919110,Civil Engineering
0510924510,Computer Engineering
0510924610,Information Technology
0510929310,Electrical Engineering
0510937210,Electronics and Telecommunication Engg
0510956610,Computer Science
0510961210,Mechanical Engineering
0510991610,Automation and Robotics
0510992110,Artificial Intelligence and Machine Learning
0510999510,Artificial Intelligence and Data Science
0512119110,Civil Engineering
0512121910,Robotics and Automation
0512124510,Computer Engineering
0512124610,Information Technology
0512125710,Computer Science and Design
0512129310,Electrical Engineering
0512137210,Electronics and Telecommunication Engg
0512150710,Chemical Engineering
0512161210,Mechanical Engineering
0512199510,Artificial Intelligence and Data Science
0512419110,Civil Engineering
0512424510,Computer Engineering
0512424610,Information Technology
0512429310,Electrical Engineering
0512461210,Mechanical Engineering
0512462410,Mechatronics Engineering
0512484410,Electronics and Computer Engineering
0512524510,Computer Engineering
0512524610,Information Technology
0512550710,Chemical Engineering
0512584410,Electronics and Computer Engineering
0513019110,Civil Engineering
0513024510,Computer Engineering
0513029310,Electrical Engineering
0513061210,Mechanical Engineering
0513919110,Civil Engineering
0513924510,Computer Engineering
0513924610,Information Technology
0513937210,Electronics and Telecommunication Engg
0513946410,Instrumentation and Control Engineering
0513950710,Chemical Engineering
0513961210,Mechanical Engineering
0513984410,Electronics and Computer Engineering
0513991610,Automation and Robotics
0513999510,Artificial Intelligence and Data Science
0515119110,Civil Engineering
0515124510,Computer Engineering
0515124610,Information Technology
0515129310,Electrical Engineering
0515137210,Electronics and Telecommunication Engg
0515161210,Mechanical Engineering
0515199510,Artificial Intelligence and Data Science
0515219110,Civil Engineering
0515224210,Computer Science and Engineering
0515224610,Information Technology
0515229310,Electrical Engineering
0515237210,Electronics and Telecommunication Engg
0515261210,Mechanical Engineering
0515291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0515291210,Computer Science and Engineering(Data Science)
0515291310,Computer Science and Engineering (Artificial Intelligence)
0516019110,Civil Engineering
0516024510,Computer Engineering
0516024610,Information Technology
0516029310,Electrical Engineering
0516061210,Mechanical Engineering
0516062410,Mechatronics Engineering
0516084410,Electronics and Computer Engineering
0516091510,Structural Engineering
0516119110,Civil Engineering
0516124510,Computer Engineering
0516124610,Information Technology
0516125710,Computer Science and Design
0516129310,Electrical Engineering
0516137210,Electronics and Telecommunication Engg
0516137810,Electronics Engineering ( VLSI Design and Technology)
0516161210,Mechanical Engineering
0516199510,Artificial Intelligence and Data Science
0516219110,Civil Engineering
0516224510,Computer Engineering
0516224610,Information Technology
0516229310,Electrical Engineering
0516237210,Electronics and Telecommunication Engg
0516261210,Mechanical Engineering
0516284410,Electronics and Computer Engineering
0516291610,Automation and Robotics
0516299510,Artificial Intelligence and Data Science
0516419110,Civil Engineering
0516424510,Computer Engineering
0516429310,Electrical Engineering
0516437210,Electronics and Telecommunication Engg
0516446610,Instrumentation Engineering
0516461210,Mechanical Engineering
0516819110,Civil Engineering
0516824510,Computer Engineering
0516837210,Electronics and Telecommunication Engg
0516861210,Mechanical Engineering
0516919110,Civil Engineering
0516924510,Computer Engineering
0516929310,Electrical Engineering
0516937210,Electronics and Telecommunication Engg
0516961210,Mechanical Engineering
0517019110,Civil Engineering
0517024210,Computer Science and Engineering
0517029310,Electrical Engineering
0517037210,Electronics and Telecommunication Engg
0517061210,Mechanical Engineering
0517084410,Electronics and Computer Engineering
0517091210,Computer Science and Engineering(Data Science)
0517124510,Computer Engineering
0517126310,Artificial Intelligence (AI) and Data Science
0517129310,Electrical Engineering
0517137210,Electronics and Telecommunication Engg
0517161210,Mechanical Engineering
0517219110,Civil Engineering
0517224510,Computer Engineering
0517224610,Information Technology
0517229310,Electrical Engineering
0517237210,Electronics and Telecommunication Engg
0517261210,Mechanical Engineering
0517291210,Computer Science and Engineering(Data Science)
0517292110,Artificial Intelligence and Machine Learning
0517299510,Artificial Intelligence and Data Science
0517319110,Civil Engineering
0517324510,Computer Engineering
0517337210,Electronics and Telecommunication Engg
0517361210,Mechanical Engineering
0517399510,Artificial Intelligence and Data Science
0517719110,Civil Engineering
0517724510,Computer Engineering
0517724610,Information Technology
0517729310,Electrical Engineering
0517737210,Electronics and Telecommunication Engg
0517761210,Mechanical Engineering
0517784410,Electronics and Computer Engineering
0517799510,Artificial Intelligence and Data Science
0517919110,Civil Engineering
0517924510,Computer Engineering
0517926310,Artificial Intelligence (AI) and Data Science
0517961210,Mechanical Engineering
0517984410,Electronics and Computer Engineering
0518119110,Civil Engineering
0518124510,Computer Engineering
0518129310,Electrical Engineering
0518137210,Electronics and Telecommunication Engg
0518161210,Mechanical Engineering
0518199510,Artificial Intelligence and Data Science
0518219110,Civil Engineering
0518224510,Computer Engineering
0518226310,Artificial Intelligence (AI) and Data Science
0518229310,Electrical Engineering
0518237210,Electronics and Telecommunication Engg
0518261210,Mechanical Engineering
0518419110,Civil Engineering
0518424510,Computer Engineering
0518429310,Electrical Engineering
0518437210,Electronics and Telecommunication Engg
0518461210,Mechanical Engineering
0524425710,Computer Science and Design
0524491610,Automation and Robotics
0524492210,Civil and Environmental Engineering
0525624510,Computer Engineering
0525624610,Information Technology
0526324510,Computer Engineering
0526329310,Electrical Engineering
0526337210,Electronics and Telecommunication Engg
0530319110,Civil Engineering
0530324510,Computer Engineering
0530329310,Electrical Engineering
0530361210,Mechanical Engineering
0530384410,Electronics and Computer Engineering
0532219110,Civil Engineering
0532229310,Electrical Engineering
0532261210,Mechanical Engineering
0533024510,Computer Engineering
0533024610,Information Technology
0533037210,Electronics and Telecommunication Engg
0533061210,Mechanical Engineering
0533099510,Artificial Intelligence and Data Science
0533119110,Civil Engineering
0533124510,Computer Engineering
0533129310,Electrical Engineering
0533137210,Electronics and Telecommunication Engg
0533161210,Mechanical Engineering
0536525110,Computer Technology
0536529310,Electrical Engineering
0536561210,Mechanical Engineering
0537019110,Civil Engineering
0537024510,Computer Engineering
0537029310,Electrical Engineering
0537061210,Mechanical Engineering
0537099510,Artificial Intelligence and Data Science
0538019110,Civil Engineering
0538024510,Computer Engineering
0538024610,Information Technology
0538029310,Electrical Engineering
0538037210,Electronics and Telecommunication Engg
0538061210,Mechanical Engineering
0538099510,Artificial Intelligence and Data Science
0538119110,Civil Engineering
0538124210,Computer Science and Engineering
0538129310,Electrical Engineering
0538161210,Mechanical Engineering
0538199510,Artificial Intelligence and Data Science
0538219110,Civil Engineering
0538224510,Computer Engineering
0538226310,Artificial Intelligence (AI) and Data Science
0538237210,Electronics and Telecommunication Engg
0538261210,Mechanical Engineering
0539019110,Civil Engineering
0539024510,Computer Engineering
0539024610,Information Technology
0539029310,Electrical Engineering
0539061210,Mechanical Engineering
0539092110,Artificial Intelligence and Machine Learning
0539619110,Civil Engineering
0539624510,Computer Engineering
0539629310,Electrical Engineering
0539661210,Mechanical Engineering
0539919110,Civil Engineering
0539924510,Computer Engineering
0539924610,Information Technology
